product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
ee8b16196604ed47b34b094351ce68e2,bebes,47.0,235.0,2.0,9400.0,75.0,15.0,50.0
4b49493b546ad3b6f0a43da4644f75e3,eletronicos,58.0,340.0,1.0,1398.0,26.0,15.0,20.0
7e6ca847e12c659931b47b31e99361c6,brinquedos,37.0,400.0,1.0,550.0,30.0,10.0,20.0
c3db113c416d50ed94fce65297d016f7,automotivo,56.0,653.0,1.0,5667.0,63.0,13.0,63.0
b6ae7ce782177c099c882b90df5f3d5d,eletrodomesticos,59.0,552.0,2.0,500.0,17.0,8.0,13.0
929f6896d3fbc8e476b46533ccab428a,telefonia,35.0,870.0,2.0,67.0,18.0,5.0,11.0
54a5943820887ae6827319853d00887d,telefonia,55.0,442.0,3.0,300.0,20.0,3.0,11.0
c1e27ff552754f8bcfd0095de514432f,automotivo,60.0,695.0,6.0,4550.0,56.0,11.0,32.0
c1b350ede922e02138912a3192bcc86d,papelaria,43.0,899.0,2.0,600.0,27.0,7.0,22.0
a104bff7e396a301f5f7ba9f055fa9bc,automotivo,57.0,1631.0,3.0,550.0,16.0,21.0,18.0
75d3f426c010ad14f95a59aaf2e24548,automotivo,35.0,371.0,1.0,1300.0,30.0,5.0,14.0
602c01834bee89627e66532343914a2b,automotivo,55.0,665.0,1.0,250.0,18.0,18.0,14.0
59089e1668cc247d055ca3f9149093fc,climatizacao,56.0,709.0,1.0,2950.0,53.0,21.0,36.0
6cfe89ec0814c1a570172b0916b102a8,telefonia,34.0,139.0,1.0,100.0,18.0,18.0,18.0
b57a4072f1286a401272930c85221f91,telefonia,52.0,387.0,3.0,200.0,19.0,3.0,11.0
f6ebd102f55b1d6ec28eb3cb06c26210,brinquedos,56.0,326.0,2.0,600.0,31.0,8.0,25.0
4aaa2ddc43f64a2db232b71fc4639064,eletronicos,28.0,131.0,3.0,6050.0,16.0,61.0,41.0
5299e0a0336b5839e2a0ccb0d3d589d1,artes,42.0,198.0,1.0,650.0,50.0,6.0,35.0
7da0fe244c4f894b5f41cbf240b1e484,telefonia,58.0,777.0,6.0,350.0,17.0,4.0,12.0
cb624905bc39979a816f8906c70bd6bb,brinquedos,60.0,586.0,2.0,400.0,20.0,20.0,21.0
db5efde3ad0cc579b130d71c4b2db522,audio,40.0,232.0,1.0,6663.0,17.0,11.0,13.0
7b822833c7cc8905ab8174b55ac878fa,perfumaria,43.0,454.0,1.0,100.0,16.0,4.0,16.0
9281e35939ed4db9a1ff7001d673e510,eletrodomesticos,48.0,324.0,1.0,6200.0,50.0,22.0,45.0
6ba4d9e6b21481dcc4646250fa189ac1,eletronicos,41.0,790.0,5.0,477.0,18.0,16.0,14.0
83f92096793dec6fa40579e63590c90e,papelaria,42.0,106.0,2.0,300.0,24.0,7.0,14.0
8fa5bb1e4de7a63ee554487c2f2ee076,brinquedos,58.0,696.0,4.0,325.0,21.0,7.0,16.0
839d890a7312912b071c1d864b8faf0a,automotivo,54.0,589.0,4.0,150.0,16.0,5.0,11.0
1dba1b8c4782c82bec9252bc5cca3b76,automotivo,41.0,537.0,1.0,5000.0,16.0,4.0,11.0
9c1e3896aec5f6c59577d451ea3bb4c6,bebidas,23.0,852.0,1.0,425.0,28.0,16.0,16.0
bd7cab8de4d7943286634023cc06f8ff,bebes,59.0,1226.0,4.0,23250.0,23.0,50.0,84.0
ec8ae427905e10052ee4f1e9993b6763,bebes,52.0,224.0,2.0,6200.0,75.0,15.0,50.0
96d6c71675adc35bcf32f970cdffe2d6,telefonia,32.0,366.0,3.0,167.0,18.0,4.0,11.0
6fa3c1e1bd22cd9f9c3d07f0be351d38,brinquedos,32.0,234.0,1.0,300.0,17.0,10.0,12.0
be0e6c61c2bcdd9a4d022ba67fd66189,flores,54.0,186.0,2.0,250.0,40.0,20.0,25.0
4d071a22b9cc548b64a75075a4c63151,eletrodomesticos,35.0,342.0,3.0,750.0,22.0,7.0,22.0
bf065a81717b583b62536e13b5e2576d,brinquedos,63.0,1292.0,3.0,1700.0,16.0,32.0,46.0
c982dbea53b864f4d27c1d36f14b6053,brinquedos,19.0,328.0,3.0,600.0,48.0,10.0,48.0
5f1d10ccc8198967ca0278fdfd474a51,eletroportateis,57.0,2212.0,4.0,5150.0,28.0,50.0,28.0
b00a32a0b42fd65efb58a5822009f629,bebes,58.0,398.0,3.0,238.0,20.0,10.0,15.0
6f9be3cc1d2a7eaa92b86fde15b93ac4,perfumaria,44.0,443.0,1.0,950.0,16.0,16.0,16.0
ccdf954ce1d166f00d312d6b461c046f,bebes,52.0,1578.0,3.0,14000.0,45.0,84.0,54.0
cb74508159c5743a4fd58445a3038a95,brinquedos,47.0,181.0,1.0,900.0,30.0,40.0,30.0
f29cea85796ecb6453d24eb3b24f4b77,perfumaria,46.0,445.0,2.0,91.0,17.0,9.0,16.0
1ad0ffef7f056377c170d00b07f20cce,automotivo,48.0,278.0,1.0,200.0,30.0,20.0,15.0
6aa8f339965debf52a549f8aade6d068,eletrodomesticos,57.0,563.0,1.0,500.0,23.0,16.0,18.0
574841fd9d176e7e81693636106765a8,perfumaria,53.0,125.0,1.0,80.0,11.0,10.0,12.0
bdef7736f61a507f68b31bd86ddaf69d,automotivo,56.0,690.0,5.0,1400.0,30.0,28.0,28.0
1561355720506eaee90adde6aa1375a9,flores,47.0,232.0,1.0,350.0,16.0,11.0,11.0
883e57b1f0fab96202d9e39efbe3b671,automotivo,54.0,709.0,1.0,5600.0,80.0,10.0,25.0
779de9dd06ff30d5097a959a1e9dacdc,automotivo,59.0,1031.0,2.0,2250.0,61.0,22.0,22.0
b7103dda72118193411fe5667525c139,bebes,48.0,1420.0,2.0,800.0,31.0,43.0,12.0
c715ab7f66826b73cd40916d8792bad9,bebes,60.0,850.0,4.0,850.0,50.0,5.0,40.0
b2f041d29dd572b298f0f74de6297b6d,brinquedos,59.0,931.0,2.0,800.0,16.0,26.0,36.0
3150c2690393e7ea7c2b3acf2479ec8c,bebes,51.0,1321.0,4.0,27067.0,37.0,77.0,52.0
45f1424574bd3d445c78781373aa6d26,eletrodomesticos,47.0,81.0,1.0,100.0,20.0,13.0,15.0
5cb27eb7202ae6c53809618eb8549007,brinquedos,57.0,245.0,4.0,1675.0,44.0,24.0,23.0
ff724c4888bdcfb01e7028066db3bb98,brinquedos,43.0,112.0,4.0,500.0,45.0,30.0,30.0
a2446206efccf04cc7fd1511be0ee157,perfumaria,52.0,535.0,1.0,500.0,20.0,12.0,15.0
580af1ebaa84e22ae14e08f073d091b5,telefonia,18.0,433.0,1.0,200.0,19.0,4.0,11.0
7d9b103535d14aebdd1024a6684ac2a6,eletronicos,31.0,361.0,1.0,200.0,25.0,7.0,16.0
927c2974fc11ccce0fcd4910175f6ca0,automotivo,58.0,980.0,1.0,200.0,16.0,12.0,11.0
20abd285d5491b50603aaea6b4c85e93,automotivo,44.0,890.0,1.0,250.0,20.0,15.0,15.0
9ee8f71db966916c4bc13c3ede22c146,telefonia,55.0,679.0,3.0,150.0,17.0,8.0,11.0
1b55611367793363c3aa1c9d888be7ed,automotivo,31.0,993.0,3.0,1350.0,33.0,28.0,28.0
123701dcac36412cf1b594f5aafc2eaf,telefonia,51.0,352.0,1.0,426.0,16.0,12.0,11.0
8b68bdd62b3d58f750f213d3ae36dc4e,brinquedos,36.0,211.0,1.0,500.0,45.0,15.0,35.0
0c276318593d4450cf9b178ad5b4a8ce,eletrodomesticos,46.0,136.0,1.0,1650.0,29.0,14.0,19.0
c7944f654db61924bb81f0e3160ab757,papelaria,55.0,441.0,2.0,8350.0,35.0,60.0,20.0
2a58eaba034398b020fe690c6dbb4b92,perfumaria,37.0,627.0,1.0,260.0,19.0,12.0,14.0
4a0297fe087bf3ab8e126936cef30a28,automotivo,54.0,3152.0,3.0,2850.0,26.0,19.0,22.0
3634f3fec68d72a789377a5966dc289d,papelaria,50.0,123.0,1.0,200.0,19.0,20.0,21.0
c0deba3200aa657c933dae7109403ad1,brinquedos,27.0,494.0,1.0,1000.0,29.0,29.0,19.0
617186c3d97ea56c9c683a8a3974e8c1,perfumaria,59.0,1071.0,1.0,550.0,21.0,12.0,20.0
0ac4f23a50ad9369ab5d78b1f068f6d3,eletroportateis,56.0,444.0,4.0,11250.0,40.0,40.0,40.0
9b2db9ec16a8a51549f32462bf973523,brinquedos,56.0,809.0,1.0,3110.0,33.0,24.0,43.0
a5f6ba3fe91a2e73f10b612131cb2404,eletronicos,45.0,1057.0,3.0,138.0,19.0,17.0,16.0
6ac9ac586b4aa282c25ebedfa6f47ba4,automotivo,31.0,280.0,1.0,200.0,33.0,2.0,22.0
5b538f7edc652f1b05c56ccbae4bf126,telefonia,51.0,404.0,1.0,100.0,16.0,6.0,15.0
11d5f8f3c96fff33d7e8bcbb54c8c79e,brinquedos,41.0,537.0,2.0,725.0,35.0,28.0,25.0
3fea39f18b756acc072ecde595f7f8fa,bebes,58.0,861.0,1.0,3350.0,31.0,43.0,21.0
1a26ba82503a95e1e69edd327df9e183,automotivo,50.0,840.0,1.0,1950.0,45.0,20.0,45.0
baf838eef08270cb85e35803d2ec2572,eletronicos,46.0,2303.0,1.0,145.0,26.0,7.0,16.0
3f7b6fe5f870dc2ab126236c8f70e214,telefonia,55.0,2065.0,6.0,150.0,16.0,5.0,11.0
2a4cc5a2211eb5758a2dfbe772c91999,automotivo,57.0,828.0,5.0,1050.0,30.0,5.0,20.0
cbd0f39c794fee28d71a874538c18f77,eletrodomesticos,52.0,198.0,1.0,100.0,27.0,13.0,17.0
551676a4458c024f741721013d87afc5,automotivo,53.0,2126.0,1.0,250.0,24.0,18.0,18.0
f2260011ffd0ed4238e48fc8dc2319de,eletroportateis,54.0,726.0,5.0,17600.0,28.0,35.0,50.0
12f787302256017d737fb7dc149820f3,bebes,48.0,224.0,2.0,9400.0,75.0,15.0,50.0
6fdff9bb5aeb9f318970366654b3b0a6,brinquedos,54.0,1202.0,2.0,500.0,16.0,30.0,16.0
1095122297a4faeebb3dd2cb4c9b497d,automotivo,57.0,703.0,6.0,5950.0,47.0,19.0,23.0
61fef484fda8aa0f5bad54aa9c640d3f,bebes,59.0,381.0,5.0,450.0,39.0,6.0,27.0
3593dd78e1c621dbf0ed8657e8d425f0,bebes,57.0,794.0,2.0,100.0,16.0,16.0,16.0
513e834f4f9225e4e8b233716a699774,perfumaria,35.0,265.0,2.0,200.0,20.0,20.0,11.0
63151b33c46a1f0619697a4e7ca198c3,telefonia,52.0,1440.0,2.0,100.0,18.0,5.0,12.0
1bdf5e6731585cf01aa8169c7028d6ad,artes,28.0,3954.0,2.0,7400.0,47.0,25.0,25.0
91237381e41ca4a1a25d28cc10e72204,papelaria,57.0,322.0,2.0,200.0,24.0,7.0,14.0
b11308cde5c2dc1c7f2f947c62409e76,perfumaria,12.0,607.0,1.0,300.0,16.0,16.0,16.0
d4c52f33c1f0cbe94b47983bc6043e23,automotivo,58.0,700.0,1.0,100.0,32.0,2.0,24.0
0e0be1b2859d8645f40d55e1dd855781,bebes,54.0,160.0,4.0,467.0,24.0,21.0,22.0
2fcdd37790d9c79db0998f7fc9bc68b0,brinquedos,59.0,739.0,3.0,1100.0,40.0,40.0,33.0
e3c74f07496dd02492854d89b277eebd,automotivo,31.0,729.0,1.0,343.0,19.0,18.0,18.0
5298d85eb4c4f864c1f68ff4c9fe1deb,brinquedos,19.0,220.0,1.0,725.0,31.0,31.0,27.0
9451e630d725c4bb7a5a206b48b99486,bebes,52.0,300.0,1.0,350.0,31.0,10.0,12.0
e15df886b39f7ae5ed4149643bb0c8d6,papelaria,53.0,298.0,1.0,200.0,16.0,6.0,11.0
8c10db7e2bc84a4697eaed54db164c7d,perfumaria,37.0,431.0,1.0,200.0,20.0,10.0,15.0
f4f63288f5e6ff5cb8262bdfb626c85a,automotivo,55.0,915.0,1.0,5888.0,36.0,8.0,24.0
fd76f22bf3648e0dd4295e593def7664,automotivo,56.0,1383.0,2.0,1000.0,33.0,15.0,30.0
96b7d9d0248d6f0f688e1a1987642733,bebes,44.0,1280.0,4.0,7050.0,51.0,25.0,48.0
b697c503df6dc2612e7f601a189718d0,telefonia,26.0,267.0,2.0,100.0,17.0,5.0,14.0
4fa953e52318e4dfc4f93407226cff35,papelaria,56.0,473.0,2.0,300.0,22.0,70.0,15.0
e57b2d6510f090860888171c76b42b21,perfumaria,57.0,917.0,3.0,300.0,18.0,16.0,17.0
1d9b6ad747838d1e4f24445f4b9bff55,brinquedos,55.0,851.0,4.0,1400.0,35.0,28.0,16.0
f1d52f5898b4fa4f26ffd82aa0147044,automotivo,58.0,3255.0,1.0,100.0,17.0,10.0,15.0
a8f944abeac7d4fc5f2663bd8f22f931,brinquedos,39.0,387.0,1.0,367.0,17.0,13.0,14.0
73c32b5af96fecd16fed3efde88ea2c6,brinquedos,42.0,193.0,3.0,325.0,31.0,6.0,31.0
46cc07237660346018f8838ae0b7ed2b,bebes,39.0,609.0,1.0,550.0,40.0,19.0,16.0
7493e4040f18798a847ce9f22afc3ff7,eletrodomesticos,59.0,984.0,1.0,100.0,18.0,8.0,13.0
80cc039ed021cda9066625e945327f70,automotivo,59.0,891.0,5.0,2100.0,30.0,25.0,30.0
f11d6bc6c73bf0326ae129cb88ca04c4,brinquedos,51.0,960.0,1.0,300.0,17.0,6.0,17.0
99521d67b22efb57979c6bf0c577a7a4,perfumaria,48.0,548.0,1.0,600.0,20.0,12.0,15.0
6b5e28354ababa66e691a8072681427c,telefonia,39.0,951.0,1.0,300.0,15.0,16.0,18.0
2c6aed9079a451ea112d03a78ccc9235,brinquedos,42.0,444.0,1.0,500.0,23.0,25.0,11.0
2af11c7fa2cc165b8abc3a92127a2710,automotivo,45.0,187.0,1.0,100.0,20.0,13.0,15.0
967b4ef12fac107d62481097944bc634,brinquedos,52.0,891.0,4.0,450.0,25.0,35.0,15.0
9a99bb9931fce41bda596488d0653c39,eletroportateis,60.0,2438.0,3.0,2050.0,29.0,22.0,24.0
32539e75c9d0748f5e063f60e395cc57,papelaria,45.0,186.0,1.0,100.0,16.0,7.0,16.0
6047d1b3d3841a528e860a939daa2035,perfumaria,52.0,292.0,1.0,150.0,16.0,3.0,15.0
9824c8a777b0a6ec687de43501ba3aba,eletroportateis,42.0,877.0,1.0,1850.0,16.0,33.0,38.0
30b71c9c4072aedc2eab725fa28f50ed,perfumaria,39.0,721.0,1.0,463.0,19.0,13.0,17.0
f046f5847e49bd22fcb24ecc59572165,automotivo,50.0,701.0,1.0,100.0,32.0,2.0,24.0
6ca11e79ed1acb748ccbb8e6b821967d,perfumaria,49.0,896.0,2.0,400.0,16.0,16.0,22.0
dfeb944b00d6cf42f80ee3b42d831ab8,eletroportateis,44.0,222.0,1.0,750.0,20.0,15.0,15.0
cd3b8a153ef3be4fdbad9e011b7b35e2,eletrodomesticos,59.0,790.0,5.0,7650.0,30.0,50.0,40.0
08401f48b67a852d06105725c3013eff,brinquedos,58.0,739.0,5.0,350.0,28.0,10.0,12.0
1a0910c102a7df46a8d1ffe68b2c3d2e,automotivo,56.0,376.0,5.0,1900.0,32.0,25.0,25.0
6f9f3f69c27aaeaac0cc6bc4d431f3e8,perfumaria,35.0,750.0,1.0,200.0,20.0,16.0,16.0
4857ff66e2ef62d17140f60421cebaba,bebes,42.0,353.0,1.0,19025.0,51.0,70.0,53.0
2bf7ce28472c7ae94ee15e26991bc9b6,papelaria,49.0,162.0,3.0,150.0,20.0,15.0,15.0
27b53acb5f37e2d79d49af25312096a5,automotivo,57.0,301.0,1.0,800.0,28.0,10.0,18.0
943d06ea87dd9b6336a4b846b104acbc,brinquedos,23.0,1639.0,1.0,400.0,20.0,20.0,20.0
ccac9976bafbf7e587bd2c29302e2314,perfumaria,53.0,2235.0,3.0,1500.0,20.0,25.0,20.0
04ea63ab87df726ebf45c0982dd90a1f,bebes,47.0,1059.0,4.0,450.0,30.0,6.0,23.0
cc60892b5adc06df9d5cc4531fc06df6,bebes,42.0,490.0,1.0,600.0,25.0,10.0,25.0
9c4ee35acd7dd98647f7564a6c935f3f,automotivo,60.0,1509.0,3.0,400.0,36.0,6.0,27.0
c0cc3aa24916ef20b939f9f403da30a4,automotivo,59.0,360.0,2.0,225.0,16.0,3.0,11.0
fd424396761d9e1609c5516b7d8ce17b,automotivo,53.0,578.0,1.0,4825.0,61.0,34.0,36.0
ecb050847b3d0db36fe380cf68ad02b5,automotivo,52.0,665.0,5.0,2000.0,60.0,8.0,33.0
e39ad6a03434d2664d4b5c3bb331f2d8,telefonia,57.0,1553.0,1.0,150.0,16.0,5.0,11.0
65f42db0d3e2d8f4fe41b6c3eb0f6561,brinquedos,59.0,929.0,10.0,450.0,18.0,11.0,16.0
2eadf6089620e82047e4d24101dc6759,perfumaria,44.0,749.0,1.0,500.0,16.0,14.0,14.0
b061d19bedb7cb3af1ae9d6fb52b5712,automotivo,37.0,2031.0,1.0,5100.0,55.0,15.0,34.0
be79ae7ea3c476c7edad883622b9664d,eletroportateis,51.0,1649.0,5.0,2550.0,23.0,39.0,23.0
3a57f86e932434dc3b901cb9a4ea1f24,brinquedos,51.0,1015.0,1.0,650.0,40.0,20.0,20.0
1defdb58e117d7cfc318d002c2783b6b,papelaria,43.0,48.0,1.0,100.0,16.0,5.0,16.0
5aed97dc60ce5882eff4a75e0d502b58,perfumaria,53.0,462.0,1.0,100.0,16.0,3.0,11.0
17f221c334109f71ffc36e54fc32a836,automotivo,59.0,544.0,3.0,525.0,60.0,8.0,33.0
00c744ca2f3b0e76ce227b146095d3f9,brinquedos,41.0,569.0,1.0,350.0,17.0,15.0,17.0
877037e9f558d11ce22f3224771fd12f,brinquedos,57.0,1235.0,3.0,1200.0,28.0,13.0,21.0
de3460da13c27adbaa8efcf1bb83cd62,eletrodomesticos,56.0,215.0,1.0,250.0,27.0,13.0,17.0
6a7ee229607aa7511363812c90560144,eletrodomesticos,60.0,330.0,1.0,225.0,24.0,13.0,15.0
1823142d83a24b619bebd0088d7f95d9,automotivo,54.0,1266.0,1.0,500.0,31.0,16.0,20.0
b1e646eebd0f4d4e08092ed2c927f721,bebes,45.0,693.0,3.0,13650.0,60.0,25.0,40.0
71a8be2937fd926b330febe100effd02,automotivo,39.0,282.0,1.0,100.0,21.0,3.0,18.0
81f869ddb8b8e77514002be908adbacc,automotivo,56.0,752.0,2.0,825.0,60.0,8.0,33.0
f7c72fa5d77c897b79b13a5f86f27b02,brinquedos,40.0,675.0,5.0,1000.0,36.0,21.0,20.0
077c1ba3f2e5e4145faf0a12f35ec1d5,automotivo,60.0,812.0,4.0,1050.0,30.0,30.0,30.0
848ef0a103ee21407d1fbd0f7e7ae179,automotivo,47.0,577.0,2.0,120.0,16.0,8.0,11.0
842f01c6359ea76dede02a1daf8bbe77,automotivo,57.0,1030.0,3.0,2000.0,34.0,40.0,19.0
78b7b1ff2d3f06a589354ddf2f4f9db3,perfumaria,31.0,355.0,1.0,448.0,22.0,17.0,17.0
6e87f3a8a84e60c41db0a3e7779f6e0c,papelaria,41.0,341.0,3.0,6350.0,18.0,47.0,34.0
fc2351bcf24c714e5d21b44ad41198b7,bebes,58.0,1380.0,2.0,6850.0,48.0,25.0,34.0
2fb0efd1f61f186ffdda9e8ec70f27f2,bebes,37.0,224.0,2.0,4075.0,73.0,14.0,48.0
50e1cbad89e4edeefc63345ae9747775,automotivo,54.0,276.0,1.0,250.0,25.0,15.0,15.0
480c9e1ca446baf8388f0eda5300b25b,automotivo,57.0,193.0,2.0,4750.0,62.0,17.0,22.0
d517de1f2a8247cc1ea2951c4039ae20,brinquedos,37.0,450.0,3.0,992.0,34.0,13.0,31.0
bcfef6d5629403cedb2c8b855940337c,automotivo,48.0,238.0,2.0,150.0,16.0,7.0,16.0
8e26479962cb257aba82c608c10469e5,telefonia,31.0,580.0,2.0,100.0,16.0,3.0,20.0
16fdd3b0ce3c745e93bb6809113649c1,automotivo,51.0,92.0,1.0,300.0,16.0,10.0,16.0
1f2a3bd182a1004ffa295c0c54d1a653,automotivo,58.0,863.0,6.0,2000.0,20.0,20.0,20.0
f292ca832e0400809217dc0478a31650,perfumaria,40.0,707.0,2.0,100.0,18.0,9.0,12.0
f5702d99b8546dfb8dca3d3e3eb85fff,telefonia,52.0,591.0,1.0,183.0,18.0,3.0,11.0
6f699cf68b28da10f925839eb699bd27,automotivo,31.0,1215.0,2.0,175.0,16.0,11.0,11.0
5e7d879a43c998d6c60a18ea8eba7728,automotivo,54.0,1198.0,6.0,5000.0,53.0,43.0,11.0
12a947baa3e0ab6254ebfec789934fd5,brinquedos,42.0,1454.0,1.0,243.0,17.0,14.0,16.0
7af783fa0f69ad4926527e4e9182268b,telefonia,45.0,879.0,2.0,100.0,18.0,6.0,11.0
32371620a54fa76bdc3575748f8b8ce9,papelaria,49.0,234.0,3.0,300.0,24.0,7.0,14.0
d3ce671d83f4434fbe5a05ff93427ef0,telefonia,33.0,580.0,2.0,100.0,16.0,3.0,11.0
1750753e77dc38c4afe6fc90f02c39bc,brinquedos,48.0,633.0,4.0,600.0,22.0,12.0,12.0
6b54c329383ae411a34c9791f7a51145,automotivo,48.0,521.0,1.0,13900.0,62.0,62.0,20.0
d6be8874a210252bd164fadd394d9e95,bebes,40.0,394.0,2.0,700.0,42.0,25.0,15.0
3eb48f70bd1ffaba382679c71ad7040f,telefonia,55.0,1440.0,2.0,200.0,18.0,5.0,12.0
6c1df9c08e8cb7237269358cf39e9c3e,automotivo,47.0,1365.0,1.0,13699.0,46.0,53.0,29.0
d2b942eacee4eac5f9f86c07ebe45760,bebes,38.0,286.0,1.0,100.0,32.0,3.0,23.0
cecf7d9f6a0eade40cbdeb3a8e967433,bebes,20.0,1156.0,7.0,225.0,16.0,10.0,15.0
5c489d595c6d250e09df1b0eb4d0cb80,automotivo,29.0,297.0,1.0,500.0,20.0,20.0,20.0
38c7e0727a11964ebc52a23bead7d4f5,automotivo,49.0,1510.0,5.0,183.0,20.0,16.0,17.0
60377afd6f6da838f980b2522636cc22,bebes,42.0,1287.0,2.0,10250.0,55.0,38.0,43.0
9569769b6bcd1a9399b8373b1d681855,eletrodomesticos,56.0,258.0,2.0,350.0,18.0,8.0,13.0
6b3e612bee768d758d981f0d7992e07e,perfumaria,50.0,2964.0,3.0,400.0,30.0,15.0,15.0
c40b4d64d9a3328382ec1fc2948c4af0,telefonia,30.0,797.0,1.0,100.0,17.0,5.0,12.0
d4c1535d914696dc3b13cf725a2aa635,bebes,49.0,138.0,2.0,850.0,25.0,9.0,18.0
04bd5aedb2f07b8078ef7dcbfb79db00,brinquedos,60.0,1258.0,3.0,1600.0,28.0,13.0,21.0
bd18ba59efbfa196a7d315caf66e8efb,automotivo,58.0,450.0,2.0,300.0,20.0,16.0,16.0
cae8c962ad47ff05a508e6fec4146e1a,automotivo,59.0,162.0,1.0,50.0,16.0,15.0,16.0
07a446d7cf0e22333d2032294c408cca,papelaria,58.0,895.0,1.0,11650.0,45.0,25.0,45.0
983c7856ce570305f1156d5731ea0d98,telefonia,40.0,750.0,1.0,50.0,18.0,6.0,11.0
39a943faa3e2debdb3c8db4d4f088849,papelaria,55.0,793.0,4.0,1650.0,36.0,47.0,19.0
31e085df58ad2bb752bfbabd1972197c,telefonia,58.0,816.0,6.0,300.0,17.0,4.0,12.0
b3547583f59191a94cb364defe30e9ec,telefonia,29.0,156.0,1.0,50.0,18.0,18.0,18.0
72694fe9c1f7243e42bcf77c9513c6a7,brinquedos,34.0,1156.0,1.0,383.0,18.0,12.0,14.0
5a3457fce14bc05cc955e62efd868a07,brinquedos,55.0,267.0,2.0,200.0,20.0,10.0,20.0
9b66a0b840c26c4866696a55f795fc06,automotivo,59.0,2438.0,1.0,150.0,17.0,16.0,17.0
af3660080355b203936d26f31bbfcfca,brinquedos,47.0,1080.0,1.0,250.0,23.0,18.0,23.0
d12736e1616a8837c8e9d945a60608bc,bebes,57.0,1133.0,3.0,9575.0,61.0,41.0,21.0
dbb4b4f90abe510323ed00da4314b2c3,automotivo,39.0,626.0,3.0,5250.0,32.0,16.0,26.0
17c4bd4269902c84acc14c497f282ddb,telefonia,51.0,422.0,5.0,300.0,23.0,7.0,15.0
3bed6bc2893ec6b0858eb24e4ea9b371,automotivo,56.0,238.0,2.0,200.0,16.0,10.0,11.0
40d2d9ba581281d77c9544854fbe1fd9,brinquedos,15.0,438.0,2.0,500.0,30.0,15.0,25.0
48ceb46f15a81d0d872c973bfbe3055d,automotivo,45.0,916.0,1.0,8800.0,50.0,20.0,20.0
cdc7d7f4e3185c90a960708d56cc9599,eletrodomesticos,59.0,144.0,1.0,1400.0,27.0,13.0,17.0
3922a12e2b50a07d347a397fa634f504,climatizacao,56.0,619.0,5.0,18438.0,47.0,59.0,39.0
9c21e4a14d74098b5d4e1126e706dc3a,automotivo,63.0,817.0,4.0,350.0,16.0,40.0,11.0
474bb6b54fc608ca71059a6c4f7ecda3,eletronicos,43.0,538.0,1.0,150.0,30.0,10.0,20.0
5e17b27aa688dc45b02f5bf9276a4bab,perfumaria,50.0,533.0,2.0,178.0,20.0,10.0,16.0
f141d3e2ffc848525d220f5df39c5415,automotivo,59.0,789.0,3.0,425.0,60.0,8.0,33.0
41fbde40144efcd09db07250981d7b93,automotivo,51.0,840.0,1.0,5500.0,45.0,20.0,45.0
ff26b56ca9aba312af54ea3f368af943,automotivo,31.0,574.0,1.0,500.0,45.0,30.0,11.0
15f50a93f26d97e9c940e45271e8c177,eletronicos,49.0,568.0,3.0,7100.0,74.0,10.0,20.0
aa53f25a0966489889cbfa05ad848d4a,brinquedos,45.0,278.0,1.0,1223.0,20.0,15.0,19.0
3c44881c6f1115b3a16f8281bb2a83ff,perfumaria,30.0,138.0,1.0,100.0,20.0,7.0,20.0
72076d150be0b5c03bbff0c07cedeec2,perfumaria,44.0,980.0,1.0,600.0,16.0,16.0,22.0
4a1fceb27ddd81536c58bb333459b07c,brinquedos,21.0,249.0,1.0,1300.0,40.0,15.0,40.0
2e0725613e75303bb162ff2f58f112e0,brinquedos,27.0,254.0,1.0,200.0,16.0,10.0,11.0
4c995db5155717035ed4a91b0e83a426,eletrodomesticos,58.0,106.0,1.0,2450.0,40.0,17.0,17.0
c8f7df520102efbaf9927f5acf21b928,brinquedos,54.0,452.0,6.0,450.0,21.0,9.0,16.0
b4853c75f13157892b0b87a2c9bcd13e,brinquedos,18.0,177.0,1.0,1300.0,40.0,20.0,30.0
5b98dda956628fc9eb2e9c56db3dbcdf,perfumaria,55.0,1384.0,4.0,200.0,17.0,17.0,12.0
4410b418dfebaef42de06fb5ad157d5b,bebes,52.0,861.0,1.0,2950.0,31.0,43.0,21.0
a767d41b71a909a1dd1e969f4b50732c,eletronicos,40.0,2592.0,2.0,1200.0,28.0,8.0,18.0
68753ceccf509d2890f329f8d55fce79,eletronicos,59.0,700.0,4.0,420.0,16.0,8.0,12.0
141bfc7707c259668ab7d5c4017dce4a,brinquedos,46.0,36.0,2.0,400.0,20.0,31.0,30.0
321fd48981c751663bc43487274e7609,bebes,34.0,280.0,2.0,100.0,31.0,6.0,31.0
acdffc304400a49352181f5ee9a47c52,telefonia,38.0,1497.0,2.0,1000.0,20.0,30.0,20.0
c835fd9d2e466148ac3755300628e33d,brinquedos,49.0,965.0,6.0,250.0,20.0,10.0,20.0
e403a54af54730eb4f3e8a346d943579,eletrodomesticos,57.0,856.0,4.0,500.0,22.0,9.0,19.0
c900bb01100f7e72011f57af81326b90,eletrodomesticos,57.0,1799.0,3.0,50.0,26.0,2.0,12.0
4484613f25262431c6a51a6a2faaa2e2,automotivo,52.0,293.0,3.0,100.0,24.0,2.0,17.0
1c93cf120c0711a9ba9f0a188a52f649,automotivo,31.0,676.0,2.0,9850.0,39.0,49.0,42.0
