order_id,payment_sequential,payment_type,payment_installments,payment_value
bb780b0ed67fce7c92b2772fde29bc6e,1,boleto,1,305.08
9e3b990fe7684ef2d3047a94f128a2a8,1,boleto,1,435.47
127b06830315a6224e76085943d1f565,1,boleto,1,353.51
21577126c19bf11a0b91592e5844ba78,12,voucher,1,4.39
6568c925063764e35e36fa4a9b809937,1,boleto,1,62.69
01625f404436eb3cb98cba1e9433db29,1,boleto,1,83.15
f6ab013773ba1820dc3239e7388ab5f1,1,boleto,1,30.1
b12e5d725658a4566286153c51727af2,1,voucher,1,20.75
9d0ad9e3a6c8ade53a107a1008214396,1,boleto,1,29.69
a8a92512496f02da00cf23fc2066121c,1,boleto,1,100.34
e588678a890ca4670d41a53647394505,1,boleto,1,81.72
2343d4a98379202b11d3ec66c322ab57,1,boleto,1,46.19
21abec9862e40dd6706f0eaecb193f4b,2,voucher,1,49.01
6cad7a7812903a72ae057da0bfb61cce,1,boleto,1,96.44
d6b1ddf39835687468c4477c1aa9cba0,1,boleto,1,38.95
c2ffd2b7ac929dd7d29b32d0c9db8ec2,1,boleto,1,73.07
3443b7575b141322b9be5ea9ba71188c,1,boleto,1,51.84
02c05171c3cd91c2cdce7e0f861c9a9d,1,boleto,1,44.09
73d7d0526bf2242f422fb6c85751dce4,1,boleto,1,90.17
d42df8c4038c10f915f4b699279980c6,1,boleto,1,72.45
9af30405d5b2815b66fcfd17e241fa90,1,boleto,1,55.24
d6723bcb7c51617cd9bc5d96a3dc052c,1,boleto,1,53.27
39cf873ad8dfacb60ab26448e511723a,1,voucher,1,46.78
8ad27f298f11ab1248784468b3fa24e0,1,boleto,1,108.07
b782d486ebb05fdf0ba6ec05652f704f,1,boleto,1,1837.16
99835a9f07d63f83120175303229a57e,1,boleto,1,62.02
5449f77a049c11b2e8b645ecfef2ebbf,1,boleto,1,62.01
ed1907be7ed16822efc6ac9615b2deae,1,boleto,1,685.88
7d9c214c1febcd31fd655b4853bf3c38,1,boleto,1,62.17
e0f57f06590a2aee981778faa5b7c80c,1,boleto,1,425.94
9b67fd3ee844d811949db406b78a4576,1,boleto,1,133.76
6942aa7dee89fafe04b6ff790e74912e,1,boleto,1,228.0
9316147043211eeedaabc94074a8d9ca,1,boleto,1,93.13
0b8c6aefe987f59ab3cea15927aedc8e,1,boleto,1,31.38
d279acf202b55cb48ca420ecd39105e3,1,boleto,1,116.94
11b5318df1116986f383f6c6710a3238,1,boleto,1,101.14
5a90bdab22ab69f4095415dd55451b66,1,boleto,1,60.86
ce36c78536d03e75d82fde293b7e1430,1,boleto,1,67.23
d8a46fc8e10a38b3756d7e677b3f6ab0,1,boleto,1,125.97
def16200392a250d5c10dcebaf7db3b2,1,boleto,1,167.92
681fc152c63481373cecdd46e390fe6b,1,boleto,1,150.1
fcddf193880c7919950a36840f0cc4e6,1,boleto,1,179.12
5b7aed674843fc9b20d1c4cef543a761,1,boleto,1,59.22
2fcb6263976614e8dda6b72f13366a6d,1,boleto,1,71.42
3f78779b80392a363a1763306be163b1,1,boleto,1,139.52
47c06c1588f9c9cb71462e6d39893f63,1,boleto,1,192.15
61cfa60003f1d98a86cc3562f13b2ea0,1,voucher,1,54.84
344fa1eebc59a2edab43baf1e0a171fc,2,voucher,1,50.0
fe678293ea3bb6607a15b2e320e91722,4,voucher,1,20.0
f5c83dd6f7b7216161a3b9649cf9748a,1,boleto,1,90.68
196d07f4360358baef663fa6bbba95b0,2,voucher,1,24.18
962168b15dbecc9e3b3bc31b1fb9df93,1,boleto,1,137.71
59e94c656aec3cee1b4a97e8324b47d2,1,boleto,1,70.63
3c630824cefd356b7289838656c9cdbc,1,boleto,1,20.38
170dcd772ea4f51c3a859f9beef5d297,3,voucher,1,50.0
ad7d7321653c0e39e1563ff97f273341,1,voucher,1,167.29
b16d9ba816a4e2f57ca956815f71f856,1,boleto,1,53.9
e9c1cd6b45624aa77cf10be70487d8e8,1,boleto,1,174.26
e21f1d324fae5b5f66b4f4347503fe40,1,boleto,1,138.52
18eac13034394cc5bc8713ddad1fb2c3,1,boleto,1,116.66
0ed9d4d7e66c6fdb514053430cfde54a,1,boleto,1,68.22
ec3a75fb0ac595e461765d2d854b1d08,1,voucher,1,43.79
59629349b860bb43899ea07bf4ec9633,2,voucher,1,67.89
0ce94e50ed7d28e7856f3d127990d17c,1,boleto,1,351.5
b70adb5e7bfcd96be02825033008d23a,1,boleto,1,34.0
d30cce68111e4c4fc146bab365116a17,1,boleto,1,62.28
331d08be3644402c007ee13cf7e21533,1,boleto,1,90.18
9953a7ab74d92e52a8be42b9f3fc2e38,1,boleto,1,310.81
5e76d3cfcb1b71a6a78fabf6ec3ffb73,1,voucher,1,445.64
c07db2ecf8530bd60659764d866467cf,2,voucher,1,7.73
72824c152aa4963ec6ea310bad44c907,1,voucher,1,43.09
bbbe6dced4d4ad3203023fe16c34e956,1,boleto,1,42.58
b37ae92c72d3335c241ea5be05dbc077,3,voucher,1,27.67
7928aaa2a94ef219ecd0f7d9224cfc7b,1,boleto,1,1782.55
62c0a0e72baba526d6f9c2855f8b6b97,1,boleto,1,35.39
95c98b104ca0e68739f62a280a5b00de,1,boleto,1,175.79
4db13e29abf6d3e8e492111088e60d9b,1,boleto,1,32.43
3bd3b4d482f916c2c9662b8da6f2758b,1,voucher,1,208.12
5e149681ce0a38cbd1ab43422be73a56,1,boleto,1,72.27
5b5921eac7d583f6e674f87c9ff21664,1,boleto,1,105.77
db0f06a2eb744ec1600b4c90f1df5ded,1,boleto,1,376.92
daed2231418803be9327f1b4a2cec04d,1,boleto,1,76.78
c9ae6fa5a920d90f86fd464ac7f5cde9,1,boleto,1,896.28
a68f4aa15871ac7fdaf524f48d7908dc,1,boleto,1,82.03
20e45fb012dbdf66f09290158664ce79,2,voucher,1,100.0
4bfcba9e084f46c8e3cb49b0fa6e6159,14,voucher,1,50.0
a65450e1eea508ae15573d9c254966ae,1,voucher,1,98.4
1cd29ff24c716ad3002179320343005a,1,boleto,1,144.21
67d83bd36ec2c7fb557742fb58837659,3,voucher,1,8.0
bb0d79335145208b9dc833ad7edb99fd,1,boleto,1,147.15
6ee27e2aa69517789049416f0c9d4580,1,boleto,1,63.59
5d31808356c1ecbf7eeadc61144a098c,1,boleto,1,228.67
aca1243538a8bc195f2f017f8ea2456f,1,voucher,1,42.64
135adf658da97bfb1a171f1cbe3e15c2,1,boleto,1,60.22
b9d1db9d3e9608b2d37f962aaef45e03,2,voucher,1,26.2
56a5173d04a558bb3ad9f8b2c5901c60,1,boleto,1,61.75
5cba90f4426ae8c12848639992997edf,1,boleto,1,40.53
2a952f9ea7fad0c8238967a2c4df72b8,1,boleto,1,28.0
9edc1ee4f1a91ef8a52902a4d4c9ad79,1,boleto,1,226.24
ebb181b4dfa0aa047045c086da0802b7,1,boleto,1,47.06
985dbac2172bbf6b32bcca35da50d7a0,7,voucher,1,265.71
3a0e2e2771b84c2fd7e321c15624517e,1,boleto,1,37.1
ee02295dfa5d0519664c1dcd4a70e87f,2,voucher,1,36.29
18d2e92302e58abca7cd07fc8ff2ffa3,1,boleto,1,108.33
cc8304651e8857627e56aca5207db748,1,boleto,1,40.09
a7d73128b7dc2644c342e7495ebe8e3f,1,voucher,1,20.0
aa20c8dee3466002e6bd9d64cdac1bdb,1,boleto,1,57.51
baad5004c5d12ad2ed5467f21914396b,1,boleto,1,91.1
62f6e27aa9ff86022436c5bdfabc33e6,1,boleto,1,96.69
2eb63f75718e0a133e1a6c7d14375025,1,boleto,1,58.77
d1f7b8ef7a59b18de8df95b7b8073a5f,2,voucher,1,100.0
9c282d27e99fdd862f146b2a7a097b58,1,voucher,1,50.0
38920184572395a482db42cb4c8e1067,1,boleto,1,431.92
04ebe10a05b6cb445e27b34f29a01c1a,1,boleto,1,153.1
24aea160f874edad134adddf76c2ba26,1,boleto,1,31.71
71628d400b400bc93316d9d6245feef7,1,boleto,1,101.74
5bf333c26f367c6992c8c4eff042bb4b,1,boleto,1,67.6
6e3c8fe2572e4a01c43ef9970e59fef2,1,voucher,1,141.72
6c53d99b0ba56006da10a8213850e9ac,1,boleto,1,42.09
db34c05a3a62253b75d21d5383f7f094,2,voucher,1,116.47
6d6f16813fbb3448a034fc242a2603c6,2,voucher,1,27.29
4f51650f764d6b02e94d66bf9bfc7f97,1,boleto,1,94.3
791991a7db7d70d16897990d39b0a173,1,boleto,1,22.39
9bc4eab3ced75ae76b392b55c39d03c5,1,boleto,1,52.79
8d38f0c621183c4e95c8c65aba625120,2,voucher,1,17.65
56609bbe4e49470d654680a5c0a03c85,1,boleto,1,113.11
a124f3c8e5213835b392c8a30125a521,1,boleto,1,41.93
35123d3f1c7606f81eb9b60272f907df,1,boleto,1,40.52
e3cbbe0fedd9fcbe7450e0c2943beb3d,1,boleto,1,108.5
af4c2f98bd7bd3031e4e9f8db1b4e9db,1,boleto,1,45.09
efe7380fd1ca4f19193a35a028f0ce54,1,boleto,1,48.31
ac1b50ab07c56a0d1a1f1da407e4723a,1,boleto,1,75.68
c12a7300c1fdbd202faf783e3010203e,1,boleto,1,156.03
dbc097913df341f30b9f9e92f459cee2,4,voucher,1,42.66
2c353c9011928609140c2fe8c3f925a5,1,boleto,1,67.22
a167a25e5e6faf3098a732b7a75a41d5,1,boleto,1,107.78
07680abcc9878ad415215bf0945baf7a,1,voucher,1,74.67
17c7247e36a481d564a5ec8c28861709,1,boleto,1,47.68
cf229e9a3df6543d25bd826262a12a8a,2,voucher,1,50.0
a4bfde08f83dafe9237a6f1890d097b1,1,voucher,1,153.57
ccf804e764ed5650cd8759557269dc13,5,voucher,1,2.69
a37d25b4ab180d76025262df3c90cd3d,1,boleto,1,54.0
12a95a3c06dbaec84bcfb0e2da5d228a,1,boleto,1,95.76
883de4458b9920e4ec5ce2d4fb663473,1,boleto,1,286.31
033be53bbe3f76953bada81a6a40d3b6,1,boleto,1,186.43
03d0e68d9f396f3c4e69dbbb0abc3564,1,boleto,1,61.0
d153b78750c904577222dbe5d1c066fd,1,boleto,1,76.08
340f6a494c2beb062b582296fa626746,1,boleto,1,147.15
00c62d05602c1ca8164b98746d127fa8,1,boleto,1,128.35
ee1e5461125181b29a98058b3e16d26a,1,boleto,1,125.94
ccf804e764ed5650cd8759557269dc13,3,voucher,1,1.15
9fdfd76c6631b340c3b923669191ef8e,1,boleto,1,32.0
e4c509134655c5ab30ba6d298fc5d216,1,boleto,1,37.77
57aca838ac598c9289dc89f0ef979700,1,boleto,1,36.22
92544b942c20882ed536fca30fbaf86a,1,boleto,1,84.69
aef44b8c84ba0725db5b3c5bd7b29200,2,voucher,1,50.73
49c89a2aba7f8f079681f6967d846465,1,boleto,1,39.95
be70a6a2c7e50ca21ec40bbacd429e5c,1,boleto,1,21.09
6bc3c767bc73e1e4e1ba0670c3d90397,1,boleto,1,97.01
b70f6b5a22ff6a89a473176bce5c5f88,1,boleto,1,57.98
a4ab908db8226d51e477fc3f81c3e27b,2,voucher,1,112.56
b80ad2b6c5b351d9e15b84a8008a7d87,1,voucher,1,62.33
75926452a6f0f64a617dcb3b3b35a96e,1,boleto,1,50.0
13f39faa772c108e863effadedd16a06,1,boleto,1,109.91
205d5db88d0a8b3736d1afa2f6a329c5,1,boleto,1,89.17
479aedf16362d3b08917c3d84532d449,1,boleto,1,32.77
fd867bdd8258af11c6d8d6ff8c6c82db,1,voucher,1,20.0
6e11f5b6972e1b602699867fc1d5b6c9,1,boleto,1,80.59
a8b78b69f09b2a198f5a89c1897f8c72,1,voucher,1,32.84
6036d4eca40644c890443b856040cb18,1,boleto,1,64.5
6fd99ae46481ecfc9fa468d54f403e90,1,boleto,1,164.49
e2a6b0a5726eb784ad4d8281e02ff025,1,boleto,1,153.99
0176e50f3853fa068127afa3daff6402,1,voucher,1,75.07
6773a3b9580015122ad311ee0d507468,1,boleto,1,43.68
992cbe3e064cd39f9ccde60a29ffcd3c,1,boleto,1,364.88
81935e523702224d87bc6b915f51649e,3,voucher,1,36.27
801ff9fd867535b5d27f82019cfef7e1,1,boleto,1,51.01
81ee72663ec8c48b97ba61fa03f3f7a0,1,boleto,1,33.51
654da57158d96035814657b5143bb11b,2,voucher,1,14.69
78b4b4df4e8811a7389f543cc5475f40,1,boleto,1,222.93
629bb9d04c91f3a7d95a5fe1432ce47b,1,boleto,1,103.33
3170de33866d3923448fa787230ef7d1,1,boleto,1,104.8
488a68f9907cd07802276d560e7f7a68,1,boleto,1,408.09
0559598ddb2398bb4c202d6efd54f04e,1,boleto,1,27.3
f12dbdb6a90508df0f4d102e304c8c7d,1,boleto,1,65.67
7719f9708389131806ee9274b88c911e,2,voucher,1,49.59
4f8c4fa99a873ffb8452acc0e0c9c515,1,boleto,1,81.2
1f38f9f0e83af83813b5db8ee43e1a02,1,boleto,1,28.97
9f49bd16053df810384e793386312674,1,boleto,1,1488.59
73df5d6adbeea12c8ae03df93f346e86,6,voucher,1,12.39
c0fce14fbbfc6d14305f78a28d145c4b,1,boleto,1,64.38
c473789225d03e3eae1a40d5402f1cca,1,boleto,1,108.81
88a508c1d26ebce186f2488575a1a3f0,1,boleto,1,178.72
67df019d84e04f3b626f8ede2dce4517,1,boleto,1,148.71
f726de924d4419207ba2ba5f81608a24,1,boleto,1,583.82
e9d2ee85d4e02fd80bd039f3eb4d549d,2,voucher,1,20.9
4e0e3013defc109eaef2c4cf86b66a10,1,boleto,1,133.58
2caedb75be9b0acd4a4aa3562e5f898f,1,voucher,1,44.0
2121cb62043eb2269ab8bc218100c2e4,1,boleto,1,61.93
ae22ff58af6a02d30bd820bfc1f2cb3f,1,boleto,1,111.4
afbb859246fee92c1850a6e8bf1a9854,1,boleto,1,27.09
05646cef8f5791776e224b7967607b4f,1,boleto,1,45.42
b58613b6198d11176ee50ef1d433bfbd,1,boleto,1,42.19
c15582dfe92312e48613b9cb37caf0c8,1,boleto,1,105.37
05fad97db96406de1787c7a532c46a2b,2,voucher,1,84.99
6fd3076696fcac28e9d04a378fd4b5d7,1,boleto,1,57.68
0d08cdedf9c8c3f61810976bd0ac294d,1,boleto,1,66.06
ea8dfcfa112dd9df068022a643e58a22,1,boleto,1,44.42
f4b85a796ab70afd964c35ac15b29fa4,1,boleto,1,43.34
c915a55221e61e2d798340ec6553d2b0,1,boleto,1,150.89
fe9d34568d9ac7651ff018def29da70f,1,boleto,1,220.39
e8fa22c3673b1dd17ea315021b1f0f61,1,boleto,1,3018.6
fadc814c107804fcba00a30e1879b718,1,boleto,1,119.94
9db0b5f3481614484592866ec7c902f3,1,boleto,1,183.93
6d415687ad03111662fbfc54c811414e,1,boleto,1,49.02
bae6774d132c3ca4920c1998172a1ff7,1,boleto,1,241.15
457c5fb81a06b09b10e752720b28f5c5,1,boleto,1,128.63
6ef946c23a02ae5e2cfe4779ad34d805,1,boleto,1,167.52
d7a2737b7058006a6fb4d5e468f1feaa,1,boleto,1,185.88
7853cfd26dee49109295b3e604567180,1,boleto,1,125.8
13252181a93b4bad74b1611626df60cb,1,voucher,1,21.77
cf1748350d5972bde01008c436083c4b,1,boleto,1,113.77
3d24c492f9555a79d4d6fd3a22fbee1f,1,voucher,1,10.49
a0b9376f23d21362e3f8060e47e1450a,1,boleto,1,158.82
4518ab57ad7e9009e40b69c17bc005b4,1,boleto,1,77.51
dd29c320fd584533a33b3e7dd1258611,1,boleto,1,62.21
9e3a542f51363bda001167b7f5bd8dbd,3,voucher,1,25.0
d561072d49eab548e70aab56a180616e,1,boleto,1,40.04
9bd8962db91a783af70ff3eb36fbeea8,1,boleto,1,123.0
bf663339c2578e920e49cd43f61ada03,1,boleto,1,176.65
08523d94685d7c7efc1381136873cab3,1,boleto,1,96.02
eda3cb37479a52de9848bfba4b805cdf,1,boleto,1,69.31
cee7c304d30da21674177c8c988774c9,1,boleto,1,201.99
64c9964d22277d994f527777add3c406,1,boleto,1,108.44
445a17ac1fde5a5ac27faedc9b38318d,1,boleto,1,24.68
7d1ce7457c6de5e26ff0d58b395befb6,1,boleto,1,69.09
0452092bf08cf43ddab32ebec9e75d2d,1,boleto,1,50.3
728416b0db65935dbf78a0cc03e8d6f8,1,boleto,1,270.0
6cadbcdea4da5368c7a801ce027f23f1,3,voucher,1,65.9
fb4de3600d359f84927517e78ff9ba54,3,voucher,1,20.0
bf17a7202282460d2e5bdb15bfc64373,1,boleto,1,237.46
c00da3caac54c1d164a533d8a79c7230,1,boleto,1,44.09
7d09e4056c3bfda6715955ee27a98e5d,2,voucher,1,37.29
13c8da80a4b1a89a063dee494d324423,1,boleto,1,81.57
9c54a1816e487456bb7eb5082b9823ff,6,voucher,1,17.95
71cefe5177d8b6b11dce9fa4060f01cc,1,boleto,1,58.82
039f61edec89c6f0edf8dd1a0bdea1fe,2,voucher,1,100.0
ddc6397d6300a0416f6f40c48f6aca70,1,voucher,1,92.1
7df3717b5a5609af21ee9e719b68cef8,1,boleto,1,246.26
594bad57a253656f86d8282c5365be89,1,boleto,1,192.9
7af99279a8af75b4b281a28927b84b81,3,voucher,1,18.05
da09a133ef2ab8e4d7b4e0f48ae2c627,1,voucher,1,81.96
c85289fdb95c9cf1cdd688af14513e33,1,boleto,1,96.98
82a11e82ea02c7e3381366e935c1126e,1,boleto,1,111.76
a39c7815a7969c5a2b73859f2b842f32,1,boleto,1,223.6
dc072bc7f25f21ccf376b9aa0150b114,1,boleto,1,41.6
7117ea59ab9bdbf381b1a880eb25b07c,1,boleto,1,386.32
9aabbad854d4c27b0ef46e919e8988be,1,boleto,1,40.09
fb4de3600d359f84927517e78ff9ba54,6,voucher,1,9.69
05ac54e2c004e051fa139f2efc01fadb,1,boleto,1,832.89
7cedc87ca678cbe2ce928829cee6bf3e,1,boleto,1,85.67
4aaae2aa1aaf68062749b93fbe24d6cc,2,voucher,1,100.0
afe207b8795179c5b29bc4c2f0052178,1,boleto,1,124.5
688f9f7bf06856abf4f9bd73e57cb5a4,1,boleto,1,163.79
1cfee098c50b9fe736b638203f7077df,1,boleto,1,114.43
178358411049ad27f877b8964564528a,5,voucher,1,12.0
cc72c534117f6b66be178c5ac9235adc,1,boleto,1,59.01
90349f264a3d6a2525a34598d09dda6b,1,boleto,1,314.34
c0169fe1cf1ff71a7391742a2b03d6a8,1,boleto,1,51.73
d2dcde253b72954806e86ee9f7995770,3,voucher,1,0.91
70eb3f78e36bed84a86e6570b0fb308b,1,boleto,1,91.18
4069c489933782af79afcd3a0e4d693c,4,voucher,1,9.83
eb6b32a82d2459d0ce7f2089f9eba0f2,4,voucher,1,29.18
6a1ac461a015123f2d4daef591933747,1,boleto,1,420.01
83c7e450050581ef4de4b03199ccc1f1,6,voucher,1,7.62
4d91816c61cb9557eb207bcbf0929f44,2,voucher,1,37.64
925e0efae10a47529fb9c78338b66d8c,1,boleto,1,63.11
132947cc0a6620350693052f3548070f,1,boleto,1,475.01
48ddd457f76f31a99e60ac8007bc8b28,1,boleto,1,56.69
088683f795a3d30bfd61152c4fabdfb2,1,boleto,1,46.82
2d3ae8314361346376456addbeb7e5ed,2,voucher,1,12.36
9a8ed77611006df4a507b6649200b71a,2,voucher,1,30.16
9508c52fce9468c56973500f75dbad5b,1,boleto,1,1877.84
56703a55199f4784c80fe5e5de71c532,1,boleto,1,72.32
dd6ac2e90734c89e307ce48401909367,1,boleto,1,106.9
7e8fd0c601d51838d063e75482cbad9c,1,boleto,1,207.95
7667f0eac9b433b02f42a902df87ebe7,1,boleto,1,58.62
74960f1e9b23374fc910ece2c75a8f20,1,boleto,1,68.13
d5bb9d038d2a63cbd482acc8b1e5941f,1,boleto,1,135.51
f1c86b9191896bcf9077ec22b6248153,2,voucher,1,41.95
9aa0695aafd26e856023e7dc62d3d878,1,boleto,1,51.3
ce74c5a481b64dd9d76c6c766d5dc72b,1,boleto,1,151.95
587065077b677088697c8e99e2c8e273,3,voucher,1,7.32
d01e880670a9a8612c1ad4ce4b56eb26,1,boleto,1,34.77
ea82d188c1d5016bf0e9713f68ba0385,1,boleto,1,432.24
e359fd78a62541c3045c115073678c7b,1,boleto,1,114.44
21577126c19bf11a0b91592e5844ba78,9,voucher,1,11.33
201797d3f567dc70cc5732ecf055e346,2,voucher,1,9.92
98672e143f0ddcd385c344ae98132a8c,1,boleto,1,53.79
2c13bb8f7c76a004da31e89b0b06d9af,1,boleto,1,52.09
6005e16820f20784bf25d26f7a60af40,1,boleto,1,79.66
37c5868b5c8845b91732bc25ac5c6fd8,1,boleto,1,368.96
dff2b9b8d7cfc595836945e1443789c3,1,boleto,1,235.12
5253f3630960eb737c90b4ea7cf42614,1,boleto,1,62.62
e92900da13e75122f18f3694fd9e0230,1,boleto,1,305.97
7491b6e69f50c3e941057224d0826186,3,voucher,1,20.0
d355c1d4bd77e3cd62085deff064434a,1,boleto,1,94.31
9b32795311e821b3314911f55bb8a327,1,boleto,1,124.5
7857d15c4666556ebb610d938f32eb4f,1,voucher,1,111.89
6eccf2d285566975653dcf25ec2f21ed,3,voucher,1,5.02
12fb3c36ed38cd5bf01aa6b287d4acfb,1,boleto,1,150.6
5bda3e4d7080c484cd646a53165a7892,2,voucher,1,250.0
07a394899e1b5de598df8ff3ea5edf37,1,boleto,1,27.13
0dd9baba59537d4782153775157d0a36,4,voucher,1,12.25
728bab0ec00db2d2385200ce1b5a3ec7,1,boleto,1,433.98
ecd1661658d34312cf9ac2bf34ba3b6b,1,boleto,1,51.44
d7b1b205f635a07e904e5c4069b6859d,3,voucher,1,11.6
13bc2aa1a887b018329663498f5e00ab,3,voucher,1,150.0
3a70ea20517224ef5bcb72742f0cc439,1,boleto,1,123.89
07bca5c8ae457c75c959c5e26fc04e3f,1,boleto,1,508.84
a5b635e01301f7cc3ab309cafadf812b,1,boleto,1,51.42
5f32fe4a0180fa919a3a01ec75e5ba12,2,voucher,1,21.12
a558d36bc6548afd19f3cf6728bf7077,1,boleto,1,176.86
ba2e16aeb4e0a8e7f3d8eaf0ed7589e2,1,boleto,1,34.8
ec7374fe6c0218473cecb08f8fbeca34,1,boleto,1,117.76
452f45581d396d07e3a7e9f4b4daf866,1,boleto,1,35.84
af541cbd9810aaa8b64b870516d507a6,1,boleto,1,43.09
275ae19d3b5b88d41fe617cae7a1e056,2,voucher,1,98.74
582da9422bddcddbee36fd48edfac489,1,boleto,1,99.9
7e257955fd806152344c4d9a66ac631d,1,boleto,1,286.75
129ea9ae4b85283decb23ea1756f505d,1,voucher,1,58.98
7fe47b14b3fcdb2ebedef3da6f118cdc,1,boleto,1,61.0
38396b4cf6f7c64870a71804f18641bd,1,boleto,1,117.85
fd0ea050aa7cb8693f02b9176d021a0a,1,boleto,1,416.04
d0fb3aa60de69b80cdb04eb31fd28032,1,boleto,1,102.84
31ee3947c87114eb0673d72864775bf3,1,boleto,1,55.09
728e61b2b527529e10ce6ec9b04afaf8,1,boleto,1,70.98
1c4f7f07e974a6d951ac86cd8d4d450c,1,boleto,1,105.28
ce500b2ca0d960f937fb4d24282d3291,1,boleto,1,151.53
bacfb12b369a42b37e0246c786bf4637,1,boleto,1,373.9
afc0e6f65d457ec28d5633283793e7e5,1,boleto,1,139.55
21f244996b7ed14d4a1d49da69ab34e0,1,boleto,1,44.1
f7b85ba5a5ed5ae34ded6d88606976f2,1,boleto,1,126.42
0bcaf262925111aa4be36f35bcb92fdd,2,voucher,1,21.25
c1dcb1e220fb7a81105d999aac3e0b2f,1,boleto,1,123.81
74d428b82c929f4d7d307093206f3ddc,1,boleto,1,108.51
51a78fb31e4d1dc9a712c428af94ce6d,1,boleto,1,174.34
5bd09c25c13fd88f4f9928d25cba13e3,1,boleto,1,172.52
285c2e15bebd4ac83635ccc563dc71f4,9,voucher,1,1.05
61651d1abd8f95433a1c2d5ecb675aec,1,boleto,1,106.54
7439e4bd093c2c4b6d428c40e9b50c30,2,voucher,1,45.45
519d3ed34563b1d122cb7fd5b9efa55f,1,voucher,1,67.53
2b79deb9a99d3d4dfecbf19beb6d2847,1,boleto,1,201.05
b43a195dd28616394e0209e0499adcb9,1,boleto,1,27.73
119e67c344bd250bb9d6a6f1028fd678,1,boleto,1,100.34
e6afdffdb20bae684cf5e97c679eadd5,1,boleto,1,109.02
40a496e18a46349487b125eda0d0c288,1,boleto,1,69.9
e68012ad88e7d6ba2e95112045faf3e3,1,boleto,1,411.21
021288ce4f15c031270df5259df1b551,1,boleto,1,112.89
b13b0fdb62f3213d2d55a93da49c72a4,1,boleto,1,41.05
4fc010de2244ff9ee4e5e334699824bf,1,boleto,1,250.04
6b8f597844181710961184cee39a2aa4,1,boleto,1,39.6
11cd24b7e4b9463f16ba03156c608cbd,1,boleto,1,90.88
aac01d5ce6fab5aa0e191d71aedbaa3c,2,voucher,1,5.82
b7ae7c643ef9274727f48dcb0ba08593,1,boleto,1,64.42
928c14eb3a12d1f6f3bcf8e92c5da97d,1,voucher,1,19.86
2ddc0120a9ee5d965a08b68f6a3e2885,1,boleto,1,67.36
a5db4dda9494589c58100f1e13ce8097,1,boleto,1,118.53
9448533671e2c8e65a1bdedf43c778f4,1,boleto,1,73.25
682fba8f9ac0c164d162ff702d6bcc23,1,boleto,1,46.78
84b2dc2dc448456c5727abb0b43a108f,1,boleto,1,177.49
8b5883ec44f905583a827ff06b986a6f,1,boleto,1,419.65
f9bdbd23ce1300c00fbe319f518dcd74,1,boleto,1,82.24
31cad6ec7ac19b48d3eca43d624f6cfd,1,boleto,1,52.51
02881d166b44a823fd6947e715dfa5e4,1,boleto,1,86.15
eb6b32a82d2459d0ce7f2089f9eba0f2,8,voucher,1,7.49
69a4d311a122356e1eadee79beca43e0,1,boleto,1,294.82
3ff74df75d244d7b291dc5a16004b2f0,1,boleto,1,139.06
3d89350fbbbebf725356d7abe70f17a0,1,boleto,1,44.09
96a3e667da37fbf1a734e7ac4cfb566b,1,boleto,1,45.64
e0ba857017cfa40b224928b7534b6298,1,boleto,1,636.31
2898e2aaa00681b9e40955893ca89b9e,1,boleto,1,45.64
6eaaffffd1626d0920aff38b38e70acc,1,voucher,1,195.02
5981f36992c8a99eff941a3d3375b318,1,boleto,1,84.92
c5175c4c2568fd199b71d9c2fbcafbf0,1,boleto,1,30.51
20e8735e683506f2f09e1a0e00f8114a,1,boleto,1,487.86
e4272316e0c554e6648e2148434abd44,1,voucher,1,49.31
6612d55037369324a1556532b38d02cb,1,voucher,1,104.62
403d9938537f6a0538d6860e3e7bc7fa,1,boleto,1,96.25
af07804a2d53e8639954baf97fbf803a,1,voucher,1,194.2
a8159270bc9cf7d54450e079ba6b7232,1,boleto,1,48.22
da94973fbafcabffb6188856684f342c,1,boleto,1,71.14
22fe0bf39d80f86f5f4a106875e9adf9,4,voucher,1,8.85
96e78a16640bdff7370dd73cb821fc01,1,boleto,1,41.99
ccf804e764ed5650cd8759557269dc13,7,voucher,1,1.6
3c0b8706b065f9919d0505d3b3343881,1,boleto,1,157.19
c1fb756587ad36ed1ecea431ea71887e,1,boleto,1,28.24
e5b61208a742effced13b469b54fb4ad,1,boleto,1,35.76
e10cdac25bec58a01b1a9dcad1b6263f,2,voucher,1,100.0
81935e523702224d87bc6b915f51649e,6,voucher,1,32.79
b8125d4b9b962404025be64a098d0124,1,boleto,1,127.99
8c7aba5d415316a216626dfdc9e5aa42,1,boleto,1,81.64
466956eafdf33e09b80a44e188ceb5b9,2,voucher,1,9.46
459aa8ae0e09ae140ba9f75c1f429524,1,boleto,1,60.05
53f5a7f622d498ff3eeb334b8efa7ae7,3,voucher,1,7.49
c89b4f89b285537cd75b46ad90c49a50,1,voucher,1,44.2
d2fb62d4ff8956f8a837609a902cd531,1,boleto,1,46.37
7c372cacf9e2626dd13cc5277d73c6e3,1,boleto,1,37.13
6c6803a80161b45ad151601b21ba647f,1,boleto,1,82.38
6a713ce5b2cfc769104c39775b662625,2,voucher,1,90.2
